id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
STO-ITEM-2020-00314_5342,"Nestle Nido Fortigrow 700gm","নেসলে নিডো ফোর্টিগ্রো ৭০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Nido_Fortygrow_700gm_pack.jpg,https://dorgora.com/shop/nestle-nido-fortigrow-700gm/,"Baby &amp; Toddler Food, Powder Milk &amp; Cream","Nestle",530BDT,in stock,STO-ITEM-2020-00314_5342,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,530BDT,new,published,,,,,,,
STO-ITEM-2020-00312_5321,"Nestle EveryDay Milk Powder 500gm","নেসলে এভরিডে মিল্ক পাওডার ৫০০গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Nestle-Everyday-milk-powder-500gm.jpg,https://dorgora.com/shop/nestle-everyday-milk-powder-500gm/,"Dairy &amp; Sweets, Powder Milk &amp; Cream","Nestle",340BDT,in stock,STO-ITEM-2020-00312_5321,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,340BDT,new,published,,,,,,,
STO-ITEM-2020-00307_5316,"Nescafe Classic Jar 100gm","নেসক্যাফে ক্লাসিক জার ১০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Nescaffe_Classic_100gm_JAR.jpg,https://dorgora.com/shop/nescafe-classic-jar-100gm/,"Coffee","Nestle",300BDT,in stock,STO-ITEM-2020-00307_5316,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,300BDT,new,published,,,,,,,
STO-ITEM-2020-00302_5311,"Maggi Noodles Masala 4pack 248gm","ম্যাগি নুডলস মসলা ৪ প্যাক ২৪৮ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Magi_Nuddles_4pack_Masala_248gm.jpg,https://dorgora.com/shop/maggi-noodles-masala-4pack-248gm/,"Noodles","Maggi",66BDT,in stock,STO-ITEM-2020-00302_5311,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,66BDT,new,published,,,,,,,
STO-ITEM-2020-00290_5280,"Dettol Hand Wash Skincare 170ml","ডেটল হ্যান্ড ওয়াশ স্কিনকেয়ার ১৭০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Dettol_HW_Skin_care_170ml.jpg,https://dorgora.com/shop/dettol-hand-wash-skincare-170ml/,"Handwash","Dettol",60BDT,in stock,STO-ITEM-2020-00290_5280,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,60BDT,new,published,,,,,,,
STO-ITEM-2020-00288_5278,"Dettol Soap cool With Crispy Menthol 75gm","ডেটল সোপ কুল উইথ ক্রিস্পি মেনথল ৭৫ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Dettol_Soap_cool_75gm.jpg,https://dorgora.com/shop/dettol-soap-cool-with-crispy-menthol-75gm/,"Bath","Dettol",40BDT,in stock,STO-ITEM-2020-00288_5278,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,40BDT,new,published,,,,,,,
STO-ITEM-2020-00286_5276,"Dettol Soap Original 75gm","ডেটল সোপ অরজিনাল ৭৫ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Dettol_Soap_75gm_origin.jpg,https://dorgora.com/shop/dettol-soap-original-75gm/,"Bath","Dettol",40BDT,in stock,STO-ITEM-2020-00286_5276,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,40BDT,new,published,,,,,,,
STO-ITEM-2020-00284_5274,"Dettol Antiseptic Disinfectant Liquid 500ml","ডেটল এন্টিসেপ্টিক ডিসনিফেকটেন্ট লিকুইড ৫০০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Dettol_liquid_500ml.jpg,https://dorgora.com/shop/dettol-antiseptic-disinfectant-liquid-500ml/,"Cleaning Supplies","Dettol",165BDT,in stock,STO-ITEM-2020-00284_5274,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,165BDT,new,published,,,,,,,
STO-ITEM-2020-00281_5271,"Supermom Baby Diaper L 9-14kg (22pcs)","সুপারমম বেবি ডায়াপার লার্জ ৯-১৪ কেজি (২২ পিস)",https://dorgora.com/wp-content/uploads/2020/12/Supermom_Large_Diaper_9_14KG.jpg,https://dorgora.com/shop/supermom-baby-diaper-l-9-14kg-22pcs-2/,"Diapers &amp; Wipes, Offers","Square, Supermom",750BDT,in stock,STO-ITEM-2020-00281_5271,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,595BDT,new,published,,,,,,,
STO-ITEM-2020-00280_5270,"Supermom Baby Diaper M 6-11kg (26pcs)","সুপারমম বেবি ডায়াপার মিডিয়াম ৬-১১ কেজি (২৬ পিস)",https://dorgora.com/wp-content/uploads/2020/12/Supermom_medium_Diaper_6_11KG.jpg,https://dorgora.com/shop/supermom-baby-diaper-m-6-11kg-26pcs-2/,"Diapers &amp; Wipes, Offers","Square, Supermom",750BDT,in stock,STO-ITEM-2020-00280_5270,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,595BDT,new,published,,,,,,,
STO-ITEM-2020-00258_5233,"ACI Aerosol Insect Spray 350 ml","এসিআই এরোসল ইনসেক্ট স্প্রে ৩৫০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/ACI_Aerosol_Insect_Spray_350ml.jpg,https://dorgora.com/shop/aci-aerosol-insect-spray-350-ml/,"Pest Control","Aci",245BDT,in stock,STO-ITEM-2020-00258_5233,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,245BDT,new,published,,,,,,,
STO-ITEM-2020-00257_5232,"ACI Aerosol Insect Spray 250 ml","এসিআই এরোসল ইনসেক্ট স্প্রে ২৫০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/ACI_Aerosol_Insect_Spray_250ml.jpg,https://dorgora.com/shop/aci-aerosol-insect-spray-250-ml/,"Pest Control","Aci",185BDT,in stock,STO-ITEM-2020-00257_5232,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,185BDT,new,published,,,,,,,
STO-ITEM-2020-00247_5208,"Colgate Sensitive Toothpaste Saver Pack 160gm","কোলগেট সেনসিটিভ টুথপেষ্ট সেভার প্যাক ১৬০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Colgate_Sensitive_Toothpaste_Saver_Pack_160gm.jpg,https://dorgora.com/shop/colgate-sensitive-toothpaste-saver-pack-160gm/,"Oral Care","Colgate",200BDT,in stock,STO-ITEM-2020-00247_5208,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BDT,new,published,,,,,,,
STO-ITEM-2020-00246_5207,"Colgate Mouthwash Peppermint Plax 500 ml","কোলগেট মাউথ ওয়াশ পিপারমেন্ট প্লাক্স ৫০০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Colgate_Mouthwash_Peppermint_500ml.jpg,https://dorgora.com/shop/colgate-mouthwash-peppermint-plax-500-ml/,"Oral Care","Colgate",480BDT,in stock,STO-ITEM-2020-00246_5207,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,480BDT,new,published,,,,,,,
STO-ITEM-2020-00242_5203,"Colgate Max Fresh Blue Gel Toothpaste 80gm","কোলগেট ম্যাক্স ফ্রেশ ব্লু জেল টুথপেস্ট ৮০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Colgate_Max_Fresh_Blue_Gel_Toothpaste_80gm.jpg,https://dorgora.com/shop/colgate-max-fresh-blue-gel-toothpaste-80gm/,"Oral Care","Colgate",85BDT,in stock,STO-ITEM-2020-00242_5203,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,85BDT,new,published,,,,,,,
STO-ITEM-2020-00241_5202,"Colgate Max Fresh Blue Gel Toothpaste 150gm","কোলগেট ম্যাক্স ফ্রেশ ব্লু জেল টুথপেস্ট ১৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Colgate_Max_Fresh_Blue_Gel_Toothpaste_80gm.jpg,https://dorgora.com/shop/colgate-max-fresh-blue-gel-toothpaste-150gm/,"Oral Care","Colgate",140BDT,in stock,STO-ITEM-2020-00241_5202,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,140BDT,new,published,,,,,,,
STO-ITEM-2020-00239_5200,"Colgate Herbal Toothpaste 100gm","কোলগেট হারবাল টুথপেষ্ট ১০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Colgate_Herbal_Toothpaste_100gm.jpg,https://dorgora.com/shop/colgate-herbal-toothpaste-100gm/,"Oral Care","Colgate",90BDT,in stock,STO-ITEM-2020-00239_5200,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,90BDT,new,published,,,,,,,
STO-ITEM-2020-00226_5174,"Chola Boot 500gm","ছোলা বুট ৫০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Garbanzo_Beans_Chickpea_Chola_Boot_Dal.jpg,https://dorgora.com/shop/chola-boot-500gm/,"Dal or Lentil","Dorgora",45BDT,in stock,STO-ITEM-2020-00226_5174,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,45BDT,new,published,,,,,,,
STO-ITEM-2020-00204_5125,"Baqara Laban (1L)","বাঁকারা লাবান ১ লিটার",https://dorgora.com/wp-content/uploads/2020/12/Baqara_Labang.jpg,https://dorgora.com/shop/baqara-laban-1l/,"Laban","Baqara",180BDT,in stock,STO-ITEM-2020-00204_5125,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,180BDT,new,published,,,,,,,
STO-ITEM-2020-00203_5124,"Baqara Spicy Cottage Cheese 500gm","Baqara Cheese brings  Indian Cooking paneer with Herbs for the first time in 2018.  We named it  Spicy Cheese since then. This Cheese is very famous for its colorful outlook & hot -sourly taste .  We make all our cheeses fresh. So please allow us 48 hours to deliver you fresh cheese !!",https://dorgora.com/wp-content/uploads/2021/01/37689779_1036775733150738_8211246792935735296_n.jpg,https://dorgora.com/shop/baqara-spicy-cottage-cheese-500gm/,"Cheese","Baqara",650BDT,in stock,STO-ITEM-2020-00203_5124,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,600BDT,new,staging,,,,,,,
STO-ITEM-2020-00190_5097,"Ruchi Hot Tomato Sauce 350gm","রুচি হট টমেটো সস ৩৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Ruchi_Hot_Tomato_Sauce_350gm.jpg,https://dorgora.com/shop/ruchi-hot-tomato-sauce-350gm/,"Sauces","Ruchi, Square",90BDT,in stock,STO-ITEM-2020-00190_5097,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,79BDT,new,published,,,,,,,
STO-ITEM-2020-00172_5060,"Radhuni Cumin Powder (Jeera) Jar 200gm","রাঁধুনী জিরা গুড়া জার ২০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Radhuni_Cumin_Powder20_Jar_200gm.jpg,https://dorgora.com/shop/radhuni-cumin-powder-jar-200gm/,"Spices","Radhuni, Square",170BDT,in stock,STO-ITEM-2020-00172_5060,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,159BDT,new,published,,,,,,,
STO-ITEM-2020-00162_5050,"Radhuni Turmeric Powder (Holud) Jar 200gm","রাঁধুনী হলুদ গুড়া জার ২০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Radhuni_Termaric_Powder_Jar_200gm.jpg,https://dorgora.com/shop/radhuni-turmeric-powder-jar-200gm/,"Spices","Radhuni, Square",105BDT,in stock,STO-ITEM-2020-00162_5050,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,93BDT,new,published,,,,,,,
STO-ITEM-2020-00152_5022,"Dabur Honey 500gm","ডাবর হানি ৫০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Dabur_Honey_500gm.jpg,https://dorgora.com/shop/dabur-honey-500gm/,"Honey","Dabur",375BDT,in stock,STO-ITEM-2020-00152_5022,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,368BDT,new,published,,,,,,,
STO-ITEM-2020-00151_5021,"Dabur Honey 250gm","ডাবর হানি ২৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Dabur_Honey_250gm.jpg,https://dorgora.com/shop/dabur-honey-250gm/,"Honey","Dabur",200BDT,in stock,STO-ITEM-2020-00151_5021,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,195BDT,new,published,,,,,,,
STO-ITEM-2020-00129_4974,"Meril Baby Soap (Baby lotion+Honey) 75gm","মেরিল বেবি সোপ (বেবি লোশন + হানি) ৭৫ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Meril_baby_soap_75gm.jpg,https://dorgora.com/shop/meril-baby-soap-baby-lotionhoney-75gm/,"Bath &amp; Skincare","Meril, Square",60BDT,in stock,STO-ITEM-2020-00129_4974,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,55BDT,new,published,,,,,,,
STO-ITEM-2020-00128_4973,"Meril Baby Toothbrush Panda","মেরিল বেবি টুথব্রাশ পান্ডা",https://dorgora.com/wp-content/uploads/2020/12/Meril_baby_brush_panda.jpg,https://dorgora.com/shop/meril-baby-toothbrush-panda/,"Baby Oral Care","Meril, Square",50BDT,in stock,STO-ITEM-2020-00128_4973,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,45BDT,new,published,,,,,,,
STO-ITEM-2020-00127_4972,"Meril Baby Toothbrush Giraffe","মেরিল বেবি টুথব্রাশ জিরাফ",https://dorgora.com/wp-content/uploads/2020/12/Meril_baby_brush.jpg,https://dorgora.com/shop/meril-baby-toothbrush-giraffe/,"Baby Oral Care","Meril, Square",50BDT,in stock,STO-ITEM-2020-00127_4972,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,45BDT,new,published,,,,,,,
STO-ITEM-2020-00126_4971,"Meril Baby Oil 5 Essential Vitamins 100ml","মেরিল বেবি অয়েল ৫ ইজেনশিয়াল ভিটামিন ১০০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Meril_baby_olive_oil_100ml.jpg,https://dorgora.com/shop/meril-baby-oil-5-essential-vitamins-100ml/,"Bath &amp; Skincare","Meril, Square",210BDT,in stock,STO-ITEM-2020-00126_4971,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,190BDT,new,published,,,,,,,
STO-ITEM-2020-00123_4968,"Meril Baby Gel Toothpaste Orange Flavor 2in1 Brush & Paste 45gm","মেরিল বেবি জেল টুথপেস্ট ‍অরেন্জ ফ্লেভার ২ ইন ১ ব্রাশ এন্ড পেষ্ট ৪৫ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Meril_baby_gel_paste_orange_45gm.jpg,https://dorgora.com/shop/meril-baby-gel-toothpaste-orange-flavor-2in1-brush-paste-45gm/,"Baby Oral Care","Meril, Square",100BDT,in stock,STO-ITEM-2020-00123_4968,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,90BDT,new,published,,,,,,,
STO-ITEM-2020-00122_4967,"Meril Baby Gel Toothpaste Strawberry flavor 45gm","মেরিল বেবি জেল টুথপেস্ট ‍স্ট্রবেরি ফ্লেভার ৪৫ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Meril_baby_gel_paste_strawbery_45gm.jpg,https://dorgora.com/shop/meril-baby-gel-toothpaste-strawberry-flavor-45gm/,"Baby Oral Care","Meril, Square",75BDT,in stock,STO-ITEM-2020-00122_4967,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,68BDT,new,published,,,,,,,
STO-ITEM-2020-00115_4947,"Supermom Baby Diaper M 6 - 11kg (4pcs)","সুপারমম বেবি ডায়পার মিডিয়াম ৬-১১ কেজি ৪ পিস",https://dorgora.com/wp-content/uploads/2020/12/Supremom_diaper_midium_4pad.jpg,https://dorgora.com/shop/supermom-baby-diaper-m-6-11kg-4pcs/,"Diapers &amp; Wipes","Square, Supermom",115BDT,in stock,STO-ITEM-2020-00115_4947,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,95BDT,new,published,,,,,,,
STO-ITEM-2020-00114_4946,"Supermom Baby Diaper S New Born - 8kg (28pcs)","সুপারমম বেবি ডায়পার স্মল নিউ বোর্ন  ৮ কেজি  ২৮ পিস",https://dorgora.com/wp-content/uploads/2020/12/Supremom_diaper_small_28pad.jpg,https://dorgora.com/shop/supermom-baby-diaper-s-new-born-8kg-28pcs/,"Diapers &amp; Wipes","Square, Supermom",675BDT,in stock,STO-ITEM-2020-00114_4946,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,533BDT,new,published,,,,,,,
STO-ITEM-2020-00111_4943,"Senora Confidence Sanitary Napkins Panty System - 10 pad","সেনোরা সেনিটারি ন্যাপকিন কনফিডেন্স  প্যাক পেন্টি সিস্টেম ১৫ প্যাড",https://dorgora.com/wp-content/uploads/2020/12/Confidance_10pad.jpg,https://dorgora.com/shop/senora-confidence-sanitary-napkins-panty-system-10-pad/,"Feminine Care","Senora, Square",120BDT,in stock,STO-ITEM-2020-00111_4943,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BDT,new,published,,,,,,,
STO-ITEM-2020-00109_4941,"Senora Sanitary Napkin Economy Pack Panty System - 15 pad","সেনোরা সেনিটারি ন্যাপকিন ইকোনমি  প্যাক পেন্টি সিস্টেম ১৫ প্যাড",https://dorgora.com/wp-content/uploads/2020/12/Sanora_panty_15pad.jpg,https://dorgora.com/shop/senora-sanitary-napkin-economy-pack-panty-system-15-pad/,"Feminine Care","Senora, Square",130BDT,in stock,STO-ITEM-2020-00109_4941,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,130BDT,new,published,,,,,,,
STO-ITEM-2020-00107_4939,"Senora Sanitary Napkin Economy Pack Belt System - 15 pad","সেনোরা সেনিটারি ন্যাপকিন ইকোনমি  প্যাক বেল্ট সিস্টেম ১৫ প্যাড",https://dorgora.com/wp-content/uploads/2020/12/Sanora_belt20_15pad.jpg,https://dorgora.com/shop/senora-sanitary-napkin-economy-pack-belt-system-15-pad/,"Feminine Care","Senora, Square",130BDT,in stock,STO-ITEM-2020-00107_4939,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,130BDT,new,published,,,,,,,
STO-ITEM-2020-00106_4938,"Senora Sanitary Napkin Regular Pack Belt System - 10 pad","সেনোরা সেনিটারি ন্যাপকিন রেগুলার প্যাক বেল্ট সিস্টেম ১০ প্যাড",https://dorgora.com/wp-content/uploads/2020/12/Sanora_belt_10pad.jpg,https://dorgora.com/shop/senora-sanitary-napkin-regular-pack-belt-system-10-pad/,"Feminine Care","Senora, Square",100BDT,in stock,STO-ITEM-2020-00106_4938,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,100BDT,new,published,,,,,,,
STO-ITEM-2020-00105_4937,"Senora Sanitary Napkin Belt System - 5 pad","সেনোরা সেনিটারি ন্যাপকিন বেল্ট সিস্টেম ৫ প্যাড",https://dorgora.com/wp-content/uploads/2020/12/Sanora_belt_5pad.jpg,https://dorgora.com/shop/senora-sanitary-napkin-belt-system-5-pad/,"Feminine Care","Senora, Square",50BDT,in stock,STO-ITEM-2020-00105_4937,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50BDT,new,published,,,,,,,
STO-ITEM-2020-00101_4933,"Vim Dishwashing Liquid 500ml","ভিম ডিশওয়াশিং লিকু্ইড ৫০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/VIM_dishwashing_liquid_500ml.jpg,https://dorgora.com/shop/vim-dishwashing-liquid-500ml/,"Dish Detergents","Uniliver, Vim",100BDT,in stock,STO-ITEM-2020-00101_4933,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,86BDT,new,published,,,,,,,
STO-ITEM-2020-00096_4912,"Lux Soap Rose & Vitamin E 150gm","লাক্স সোপ রোজ এন্ড ভিটামিন ই ১৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Lux_Soap_Bar_Soft_Touch_150gm.jpg,https://dorgora.com/shop/lux-soap-rose-vitamin-e-150gm/,"Bath","Lux, Uniliver",50BDT,in stock,STO-ITEM-2020-00096_4912,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,45BDT,new,published,,,,,,,
STO-ITEM-2020-00050_4837,"Beef Paya 2Pcs","কোয়ালিটিঃ মাঠে চরানো দেশী গরুর ফ্রেশ পা। 
  চামড়া ছাড়া সম্পুর্ন ১ জোড়া পা। 
  প্রতি সপ্তাহে বৃহস্প্রতিবার দেশী গরু জবেহ ও ডেলিভারি করা হয়।",https://dorgora.com/wp-content/uploads/2020/12/beef_paya.jpg,https://dorgora.com/shop/beef-paya-pcs/,"Beef","Dorgora",795BDT,in stock,STO-ITEM-2020-00050_4837,,"https://dorgora.com/wp-content/uploads/2021/03/Beef-Leg.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,795BDT,new,published,,,,,,,
STO-ITEM-2020-00049_4836,"Beef Premium Liver 1kg","কোয়ালিটিঃ মাঠে চরানো দেশী গরুর ফ্রেশ কলিজা। 
  প্রতি সপ্তাহে বৃহস্প্রতিবার দেশী গরু জবেহ ও ডেলিভারি করা হয়।",https://dorgora.com/wp-content/uploads/2020/12/beef_liver.jpg,https://dorgora.com/shop/beef-premium-liver-1kg/,"Beef, Hot Item","Dorgora",600BDT,in stock,STO-ITEM-2020-00049_4836,,"https://dorgora.com/wp-content/uploads/2021/03/Beef-Liver.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,600BDT,new,published,,,,,,,
STO-ITEM-2020-00047_4834,"Beef Tongue 1pcs","গরুর জিহ্বা",https://dorgora.com/wp-content/uploads/2020/12/beef_tongue.jpg,https://dorgora.com/shop/beef-tongue-kg/,"Beef","Dorgora",560BDT,in stock,STO-ITEM-2020-00047_4834,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,560BDT,new,published,,,,,,,
STO-ITEM-2020-00046_4833,"Beef Brain 1pcs","কোয়ালিটিঃ মাঠে চরানো দেশী গরুর ফ্রেশ ব্রেইন। 
  সতেজ ও পরিষ্কার মগজ। 
  প্রতি সপ্তাহে বৃহস্প্রতিবার দেশী গরু জবেহ ও ডেলিভারি করা হয়।",https://dorgora.com/wp-content/uploads/2020/12/beef_brain.jpg,https://dorgora.com/shop/beef-brain-kg/,"Beef","Dorgora",350BDT,in stock,STO-ITEM-2020-00046_4833,,"https://dorgora.com/wp-content/uploads/2021/03/Beef-Brain.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350BDT,new,published,,,,,,,
STO-ITEM-2020-00045_4832,"Beef Heart 1kg","গরুর কলিজা",https://dorgora.com/wp-content/uploads/2020/12/beef_heart.jpg,https://dorgora.com/shop/beef-heart-kg/,"Beef","Dorgora",600BDT,in stock,STO-ITEM-2020-00045_4832,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,600BDT,new,published,,,,,,,
STO-ITEM-2020-00433_5560,"Kitchen Wood Handle Knife","কিচেন উড হেন্ডেল নাইফ",https://dorgora.com/wp-content/uploads/2020/12/Kitchen_Wood_Handle_Knife.jpg,https://dorgora.com/shop/kitchen-wood-handle-knife/,"Kitchen Appliances","Dorgora",120BDT,in stock,STO-ITEM-2020-00433_5560,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BDT,new,published,,,,,,,
STO-ITEM-2020-00424_5537,"Deli Pin Remover","ডেলী পিন রিমুভার",https://dorgora.com/wp-content/uploads/2020/12/Pin_remuver_Deli.jpg,https://dorgora.com/shop/deli-pin-remover/,"Hardware, Office Products","Deli",40BDT,in stock,STO-ITEM-2020-00424_5537,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,40BDT,new,published,,,,,,,
STO-ITEM-2020-00419_5532,"Pepsodent Sensitive Expert Professional 140gm","পেপসোডেন্ট সেনসিটিভ এক্সপার্ট প্রফেশনাল ১৪০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Pepsodent_Toothpaste_Sensitive_Expart_140gm.jpg,https://dorgora.com/shop/pepsodent-sensitive-expert-professional-140gm/,"Oral Care","Pepsodent, Uniliver",170BDT,in stock,STO-ITEM-2020-00419_5532,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,135BDT,new,published,,,,,,,
STO-ITEM-2020-00418_5520,"Lux Forever Hypnotic Rose Perfumed Bar 125gm","লাক্স ফর এভার হিপনোটিক রোজ পারফিইমড বার ১২৫ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/LUX_SOAP_BAR_HYPNOTIC_ROSE_125Gm-1.jpg,https://dorgora.com/shop/lux-forever-hypnotic-rose-perfumed-bar-125gm/,"Bath","Lux, Uniliver",50BDT,in stock,STO-ITEM-2020-00418_5520,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,44BDT,new,published,,,,,,,
STO-ITEM-2020-00417_5519,"Lux Forever Charming Magnolia Perfumed Bar 125gm","লাক্স ফর এভার চার্মিং মেগনোলিয়া পারফিইমড বার ১২৫ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Lux_Soap_Bar_Charming_Magnolia_125gm.jpg,https://dorgora.com/shop/lux-forever-charming-magnolia-perfumed-bar-125gm/,"Bath","Lux, Uniliver",50BDT,in stock,STO-ITEM-2020-00417_5519,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,44BDT,new,published,,,,,,,
STO-ITEM-2020-00413_5516,"Danish Dry Cake Biscuits 350gm","ড্যানিশ ড্রাই কেক বিস্কিট ৩৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Danish_Dry_Cake_350gm.jpg,https://dorgora.com/shop/danish-dry-cake-biscuits-350gm/,"Local Snacks","Danish",120BDT,in stock,STO-ITEM-2020-00413_5516,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BDT,new,published,,,,,,,
STO-ITEM-2020-00405_5506,"Saffola Honey 250ml","সাফোলা মধু ২৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Saffola_Honey_250ml.jpg,https://dorgora.com/shop/saffola-honey-250ml/,"Bread &amp; Bakery, Honey, New Arrivals","Saffola",200BDT,in stock,STO-ITEM-2020-00405_5506,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,170BDT,new,published,,,,,,,
STO-ITEM-2020-00401_5502,"Parachute Coconut Oil 200ml","প্যারাসুট কোকনাট অয়েল ২০০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Parachute_Coconut_Oil_200ml.jpg,https://dorgora.com/shop/parachute-coconut-oil-200ml/,"Hair Care","Parachute",130BDT,in stock,STO-ITEM-2020-00401_5502,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,115BDT,new,published,,,,,,,
STO-ITEM-2020-00400_5501,"Meril Milk & Beli Soap Bar 100gm","মেরিল মিল্ক অ্যান্ড বেলি সোপ বার ১০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Meril_Milk_and_Beli_Soap_Bar_100gm.jpg,https://dorgora.com/shop/meril-milk-beli-soap-bar-100gm/,"Bath","Meril, Square",35BDT,in stock,STO-ITEM-2020-00400_5501,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,32BDT,new,published,,,,,,,
STO-ITEM-2020-00399_5500,"Meril Milk Soap Bar 100gm","মেরিল মিল্ক সোপ বার ১০০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Meril_Milk_Soap_Bar_100gm.jpg,https://dorgora.com/shop/meril-milk-soap-bar-100gm/,"Bath","Meril, Square",35BDT,in stock,STO-ITEM-2020-00399_5500,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,32BDT,new,published,,,,,,,
